Start Time,Elapsed Time,Machine Name,Login,Level,Message,Exception
2021-02-09 23:13:36.4609,    2.7674,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Done : ""notepad.exe"" ""-aaa.txt""",
2021-02-09 23:13:36.4890,    0.0281,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 19250ms,
2021-02-09 23:14:30.5489,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 23:14:30.7001,    0.1512,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Executing... : ""notepad.exe"" ""-aaa{AreaCode}.txt""",
2021-02-09 23:14:30.7161,    0.0160,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Executing... : ""notepad.exe"" ""-aaa{AreaCode}.txt""",
2021-02-09 23:14:38.0042,    7.2881,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Done : ""notepad.exe"" ""-aaa{AreaCode}.txt""",
2021-02-09 23:14:40.2343,    2.2301,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Done : ""notepad.exe"" ""-aaa{AreaCode}.txt""",
2021-02-09 23:14:40.2566,    0.0223,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 9708ms,
2021-02-09 23:15:15.7883,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 23:20:11.1647,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 23:20:11.3942,    0.2294,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Executing... : notepad.exe ""-aaaAMI.txt""",
2021-02-09 23:20:11.3942,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Executing... : notepad.exe ""-aaaBKT.txt""",
2021-02-09 23:20:16.5829,    5.1887,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Done : notepad.exe ""-aaaBKT.txt""",
2021-02-09 23:20:19.0863,    2.5034,PMIIDIDNL12967,PMI\mamrulla,DEBUG,"Done : notepad.exe ""-aaaAMI.txt""",
2021-02-09 23:20:19.1144,    0.0281,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 7950ms,
2021-02-09 23:24:00.3351,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 23:26:34.0718,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
